Game States,Optimal Moves
bbbobbbbb,x5
xbbobxobo,x8
bbbbbbbbb,o5
bbbbobbxb,o1
bobbxboxb,o1
bbbbbbbbb,o5
ooxbbbxbo,x5
obbxbbbob,x5
bxbobooxb,x5
bbbbbbbob,x5
ooxbbbobx,x4
xooxboobx,x5
xooobbxox,x5
bbbobbbbb,x5
obxoobxox,x6
bobbbxbbb,o5
oxobbxxbo,o5
oobbxbxox,o3
xbbooxxob,o2
oobbxbbbx,o3
xbbbobbbb,o3
boxbbbobx,o6
bxxooxxoo,o1
xbxobobbo,x2
bbbbbbbbb,o5
bxooxbbbb,o8
bbbbbbbbb,o5
bbbbbbobb,x5
bbbbobbbb,x1
xoxbobbbb,o8
bxbxoboox,o3
bbbbbbbob,x5
bbbbbobxb,o5
xbbobobxb,o5
xxoooxbbo,x7
bbobbxbbb,o5
bbbxbbobo,x8
xxobobbob,x7
xbbboooxb,x4
bxbooxoxb,o1
bbbbbbbbb,o5
bbbxobbbo,x1
bxbbbbobb,o5
oxbbbbxob,o5
obbbbbbbb,x5
bxbbbbbbo,o5
bbbbbbbob,x5
bbobbbxbb,o5
bxxoobbbb,o1
bbbboxobb,x3
bbbbbbxbo,o5
bxobbxoox,o5
oxoboxxox,o4
oboxobbxb,x2
bbobbbbbb,x5
xbooxooxb,x2
bbbbbbbbb,o5
boxbbbbob,x5
oobbxbobx,x3
obbbbbbxb,o5
bbbbbbbbb,o5
obxoxobxo,x7
bbbbobbbb,x1
xoxxoboxo,o6
bbobbbbxo,x6
bboxbbbbb,o5
bbboxbbbo,x1
ooboxoxxb,x3
xbbobxoxo,o5
bbbbbbbbb,o5
xbboboxbb,o5
xxobooxox,o4
xboobobxx,o5
bbxooxoxb,o1
bbobxboxb,o2
bbbbbbbbb,o5
obxbxbobb,o4
bbbbxobob,x1
bbbbobbbb,x1
obbbbbbbb,x5
xooobxxox,o5
obxbbobxb,o5
bbbbbbobb,x5
bbbbbbbbo,x5
boxxoobxo,x1
xbbbobbbb,o3
oxxbbbbbo,o5
bbbbbbbbb,o5
oxbobbbbb,x7
xbbbbbbbo,o5
obboxxxoo,x3
xbbboobbx,o4
booxbxobb,x1
oxbboooxx,x4
xoxbxooob,x9
xbobbboxo,x6
oxbbxbboo,x7
xxboxoobo,x3
oobxboxxo,x3
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbobbbb,x1
xbobobbbb,x7
xbbboobox,x4
boxbbboox,x5
bbobbbbbb,x5
bbbbobbbb,x1
bboxbbbbo,x6
bbboxbbbb,o1
bboobxobx,x1
ooboxxbxo,x3
bobbbbbbx,o5
bobbbbbxo,x5
bbbbbbbbb,o5
oxbxoxoob,x9
oxxboxbob,o9
boxoboxox,x5
xooxbxboo,x5
xboooxbox,x2
bbbbobbbb,x1
bbbxxboob,o6
bboobbbbx,x5
bbbbbbobb,x5
xbbooxoxo,x3
bbxbboxob,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
xooooxxbx,o8
bbbbbbobx,o5
oobbobbxx,x3
bbobbbxob,x5
bbxbbbobb,o5
bbbbbbbbo,x5
oboxobxbb,x2
obobxxxbo,o2
xooxbxobo,x5
bxobxooox,x1
bboboxbbb,x7
oxbbbbbob,x5
obbxbbbox,o5
oobxxboxb,o3
obbbxbobb,x4
xbobooxox,x4
bbboxbbbb,o1
ooxobbbbx,x7
bobxobbbb,x8
bbbbbbxbo,o5
oobxbxbob,x3
bbbbbbbbb,o5
xbbbxoobo,x8
bbbbobbbb,x1
xbbobbobx,o5
bxbbxobbo,o8
bbbbbbbbb,o5
oobboxxbb,x3
bbbbbbbbb,o5
bobxbobxo,x3
bobbxbbbo,x1
bbobboxxb,o9
xoxobboox,x5
bbbbbbbbb,o5
bobooxxbx,o8
xoobobxxo,x4
xbbbbboob,x9
bbbbbbbbo,x5
xbxxoobob,o2
xbooxooxb,x2
bbbbbbbbb,o5
oxoxoxbox,o7
bbbbxobbb,o1
oxoxobbbb,x9
bobxbobxb,o5
bbbbbbobb,x5
bbbbbbbbb,o5
bbbobbbbb,x5
boxobxxoo,x5
xxoxobbob,o7
oxbbxooox,x4
xbbboxbob,o2
boboxxxoo,x3
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
xxobbobob,x9
bbbbbbbbb,o5
bboxoxbbb,o7
bobbxxbob,o4
bobxobbbb,x8
xxbobobbb,o3
bobbbbbbb,x5
xbbbbboob,x9
xooobxxbb,o5
oxxbobobb,x4
bbbbbbbob,x5
bbbbbbbbb,o5
bbbbbbobb,x5
bbbbbbbbb,o5
xxbobbxoo,o3
bxbbbxoob,o9
bbbbbobbb,x5
bxbbbbbbo,o5
oobxxooxb,x3
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbxxobbo,o3
bbbbobbox,x2
bbobbbbbb,x5
xbxoxoobo,x2
xobbooxxo,x4
xbxobbobo,x2
bbbbbbobb,x5
bbbbbbbbb,o5
oxoxboxox,o5
bbbbobbbb,x1
bbbbbbbbb,o5
bboobbbxb,x5
boxobobxx,o5
xbbbboxob,o4
obbbbboxb,x4
xbbboboxb,o3
oobbbboxx,x3
obbbxoxxo,o2
xxoboxxoo,o4
bbbbbbbbb,o5
xoxbboobx,o5
bobbbxbbo,x5
bbbboxbbo,x1
bbbbbbbbb,o5
bobbbbbbb,x5
bbbbbbbbb,o5
bbbbobbbb,x1
bxoooxbxb,o7
bxoobobxb,x5
bxbbbbbob,o5
oxoxobbox,x7
bxobbbbxo,o5
ooboxxbox,x3
xxoooxbox,o7
bbxbbbbbo,o5
bbxbobxoo,x2
bbbbbbbbb,o5
obbxooxox,x2
oxbbxbbob,o3
oxxboooxx,o4
bxoxooxox,o1
bxbbbbobb,o5
bbbbbbbbo,x5
obbxbboxb,o5
bobxbooxb,x5
bxbobobbb,x5
bxboxbbbo,o8
ooboxxbxb,o3
obbbbbbbb,x5
bxbbbbbbo,o5
bbobbbbbb,x5
bbbbbbbbb,o5
bbbbbbobb,x5
bbboxbbxo,o2
oobbxoxox,x3
xbxbooxoo,x2
bbbbbxbob,o5
ooxbbxbob,x5
bxobbbobb,x5
bbbbbobxo,x3
bbbbobbbb,x1
bobxbobbx,o5
xobbbbxob,o4
bbobxobbx,o1
xobxxoobo,x8
bobbooxbx,x4
bxobbobxb,o5
bxoobxbob,x5
bbxbbbbob,o5
bxbobbbob,x5
bbbbbobbb,x5
bbxbbbbob,o5
bxbobbbbb,o5
bbobbbbxo,x6
bbbbbbbbb,o5
bbobbbbbb,x5
bbboxbbob,x1
bbbbbbbbb,o5
xobxoooxb,x3
boxxxooox,o1
xbbbobbbb,o3
oxbbobxox,o3
bbbxbobbb,o5
bbbbbbbbb,o5
bxxboooxo,x1
obbbbbbbx,o5
bxobbbbbb,o5
bbbbobbbb,x1
bxobbbbbb,o5
bbobxxbob,o4
bbbbbbbbb,o5
xbbobbbbb,o5
xbbxbobbo,o7
bbbbxoobx,o1
bbbbbbxbo,o5
bbobbbbbb,x5
obboobxbx,x6
bbbbbbbbb,o5
bbbooxbxo,x1
bobbbbbbb,x5
xxboboxoo,x3
bbbbboxbb,o5
bbboxbbbo,x1
bobbbxobb,x5
bobbbbbbb,x5
xbbooxbbb,o3
xbxooxobo,x2
boxboboxb,x1
bbbbbbbbb,o5
bbxbbbobb,o5
xbobbbbob,x5
bbobbbbbb,x5
xobxbbbbo,o7
oxboboxox,x5
bbobbxxob,o5
xbbbobbbb,o3
xbobbboxb,o5
obxbobbbb,x9
xbbobboxo,x5
bobbbbbbb,x5
bobbbxxbo,o5
bobbbbbbb,x5
boxbbbbbo,x5
bxoobxbox,o5
bbbbbbbbb,o5
bobbboxxb,o9
bbbbbbobb,x5
bxbobbbbb,o5
bbbbbbobb,x5
bbbbbbbbb,o5
xoxoxbboo,x7
bbbbbbbob,x5
xbobboxbb,o4
oboxbxoox,x2
xoxxoobxo,o7
oxbbbobbb,x5
bbxoboxbo,x5
bbbboxbxo,o1
oxboxxbob,o7
bxbooxbob,x1
obobxoxox,x2
obbbxbxoo,x3
bxxobobxo,o1
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbboxbbo,x1
booxboxox,x1
bbbbbbbbb,o5
oobbxbxxo,o3
bbbbbbbbo,x5
xbbbbobob,x5
obxobxxob,o9
bbbbbboxo,x5
bbbbbbbbb,o5
oxooxobbx,x7
oboxbbbbx,o2
bbbbbbbbb,o5
oxxxooobx,o8
bbbbbbbbb,o5
oboxxboox,x2
xbxobbbob,o2
xbobbbobb,x5
boooxxbox,x1
obbbbbbbb,x5
bbbbbbbbb,o5
bbbbxbobb,o1
xbxxboobo,o2
obxbbbbbb,o5
bbobbbbbb,x5
bbbbbbbbb,o5
ooxxbooxx,o5
xoxboobbb,x4
oxbbbxoox,o4
bboxxboob,x6
bbbbbbbbb,o5
bbbbbobbb,x5
bxobobbox,x7
xobobboxb,x5
bbobbxbbb,o5
bboboxxbb,o1
xobbbooxb,x5
bobbbxxoo,x5
bbbbbbbbb,o5
obbxobxbb,o9
obxxoobxb,o9
oxoxbbbxo,o5
bbbbobbbb,x1
boxbbbobb,x5
bbbobbbbb,x5
oobxobxbb,x3
bobxxoxob,o1
oxbbbbobb,x4
oobbxbxob,x3
bxbobbbox,o5
bbbbbbbbb,o5
oxobxxoob,x4
xbbbbobbb,o5
bbobbbbxb,o5
bbxbxobob,o7
bbbxxoobo,x8
bbbbbbbbo,x5
bbbbbbbox,o5
bxobbobbb,x9
xxoobbxob,o5
oxxoxobob,x7
oboxbobbx,x2
bxooobbbx,x6
bxobobbxo,x6
bbbbboxbb,o5
bbbbboxbb,o5
bbbbbbbbb,o5
bbbobbbbx,o5
bbboxbbbb,o1
bbbbbxobo,x8
bxbbbbbbo,o5
bbobbxbbo,x5
bbbbbbbob,x5
obbboxbxb,o9
bbbbxobbo,x3
obbboxobx,x4
bobbbxbbb,o5
bbbbbbbbb,o5
xxboboobb,x3
obxbboxbo,x5
obbbbbbbb,x5
bbbbxooxb,o2
bbbbobbbb,x1
bobbbbbbb,x5
bbbbbbbbb,o5
bobobbxxb,o9
bbbbbbobb,x5
bobbbxbob,x5
bbbobbbbb,x5
oxbbobobx,x4
bobbbbxob,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
oobxbooxx,x3
bbbbbbbbb,o5
bbxboobbb,x4
oobxboxbx,o3
bxbbobbbb,o1
bbobbxbbb,o5
obbbbbbxo,x5
bobbbbxbb,o5
obobbxbbb,x2
obbbbbbxb,o5
bbbbbbobb,x5
bbxbbobbb,o5
obobbbbbx,x2
bbbxxoobo,x8
bbbbobbbb,x1
obbbbbbbb,x5
xobbooxxb,o4
oboxobxxb,o2
bobbxxbbo,o4
bbbbxbboo,x7
bxbooxxob,o1
obbxxobob,x3
bbbbxbbob,o1
xoobxoxob,x4
bbbbbbbbb,o5
bboxbbbob,x5
xoxoboxbb,o5
bobbbbbbb,x5
xxobbbobb,o5
bbbobbbbx,o5
bbbbobbbb,x1
bxbboxobb,o3
bbbboxobb,x3
bbbbbbbbb,o5
obbbbbbbb,x5
bbbbobbbx,o1
xbboboobx,x5
bxbxobbbo,o1
obbbbbbbb,x5
ooxxbooxx,o5
bbbbbbbbb,o5
xboboobxx,o4
bbbbbobbb,x5
bbboxbbbb,o1
bbbbobbbb,x1
bxbxooxob,o1
bobbbbbbb,x5
boboxooxx,x1
xobobbbbb,x5
xoxoxooxb,o9
bbbbbbbbb,o5
xoxboxobb,o8
bbobbbbbx,o5
bxoobbbbx,o5
xoxoobxxo,o6
bbobbxbbb,o5
xxbboobxo,o3
oboxbxobx,o2
oxoobxbbb,x7
bbbbbbbbb,o5
bbbobbbbb,x5
bbbbbbbbb,o5
bbbbbbobb,x5
ooxxxboxo,o6
bobbbbbbb,x5
xoobboxbb,x4
ooxxboxob,x5
ooxooxxbb,x8
bbbbbbobb,x5
bbboboxxb,o5
bbxbobbbb,o1
xoobbxoxo,x5
bobbboxbb,x5
oobxbbobx,x3
bbbbbbxob,o5
oxoooxbxb,x7
bbobbbobx,x5
bbbbbbbbb,o5
xbxbbobbo,o2
bbxobobbx,o5
xbxxboobo,o2
xoobbxbbo,x5
bbooxxobb,x1
bbbbbbbbb,o5
bbbooxoxb,x1
bxoooxxob,x1
xobbbobbb,x5
xbbxobobb,o3
bxbbbbbob,o5
xbobxbobb,o9
bboxoxbxo,o1
bbbbbbbob,x5
ooxoobxbx,x6
boxbbboox,x5
bbxobbbox,o6
bxbbbbboo,x7
bobbbbbbb,x5
bbxxbooxo,o5
obbxbboxb,o5
bbbbbbbbb,o5
xxoobbbbb,o5
bxxbbobob,o1
bbbbbbbbb,o5
bobxbobbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
obxobbbbx,o7
xoxooxbbb,o8
bbbbbbbbb,o5
bbxoxboob,x9
obbbxobbx,o3
obxbbbbox,o6
xobbbbbbb,o5
bbbbxbobb,o1
boxxooobx,x8
bxbbobbbb,o1
bxooxbbbb,o8
xxooboxbb,o5
bobbbbbbx,o5
bbbxbbobb,o5
obbbbbbbb,x5
xooxbobxb,o7
xoxbxoobb,o9
xoxboxbbo,o8
bxbbbbobb,o5
bbbboobbx,x4
bbbbbbbbo,x5
bbbbbbbbb,o5
booboxxbb,x1
bbbobxbbb,o5
xbbbooobx,x4
xbxooboxb,o2
bboxbbbbb,o5
bbxbbooox,x5
xbbbbbbbo,o5
bxbbobbob,x1
xbbbbbobo,x8
oboxbobxb,x2
obxxooxox,o2
obbxboxox,o5
bbbbobbbb,x1
bbbobbbbb,x5
ooxoobxxb,x6
oxboxbbob,x7
bbbobbobx,x1
bbbbbbbbb,o5
bbbbobbbb,x1
boxbbxbob,o5
xoxobxobb,o9
bbxbbbbob,o5
bbxobbbbb,o5
xbxobbobb,o2
bbbbbbbob,x5
bxooxbbob,x1
obbobbxbx,o8
obxobbbbb,x7
bobbbbbbb,x5
bbbobbxbo,x5
bbbbbbbbb,o5
booxooxxb,x1
bbboobxbb,x6
bbbobbbbb,x5
xbbobooxx,o5
bbbbbbbbb,o5
oxobbxbob,x5
boobbxbxo,x1
bbbbbbbbo,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bobbbbbbb,x5
oxboxbbbb,o7
ooboxxbbx,o3
bxoobbxbo,x6
obxbbobbb,x5
boxoxboxb,o1
bbbbobbbb,x1
obbxxboox,o6
xbbbboobb,x5
bbbbbboxb,o5
obbbobxxb,o9
xxobbboxo,o5
bbobbxobb,x5
bobbbbxbb,o5
bbobbxoxo,x5
bbbobbbox,x5
boxbbobbb,x5
bbbbbbbbb,o5
bxooobxox,x6
boboxoxxo,x3
bbboobbbx,x6
bbbobxxbo,o5
bbbbbbobb,x5
obxbbbbbo,x5
xxobboxob,o4
booxbbbox,x1
bbbbbbbxo,o5
bbbobbbbb,x5
xoobxxbbo,o4
xbbbooxbo,x4
obbobbbbx,x7
bbbbbbbob,x5
bbxbbooxo,x5
booxxboxo,x1
obbbobbbx,x3
obbbbxbbb,o5
obbboxoxb,x4
xxoobbobx,o5
bboxoxbob,x2
xobxbobob,x7
obxxboxoo,x5
boobbbbbx,x1
bbbbbobbb,x5
bbbbobxbo,x1
bbbbbbbbb,o5
bbbbbbbbb,o5
bxbbbbbob,o5
boxxooxbo,x1
xxbooboox,x3
bxbbbobbb,o5
xoboobbxx,o6
bobbbbbxo,x5
xobobxbob,x5
bbbbbbbbb,o5
booobxxbx,o1
bbbbbxobb,o5
bbboxxbob,o1
oxoxxbxoo,o6
bxbbbbobo,x8
boxoboxxb,o5
obxoxobox,x7
bbbbbbbbo,x5
bbbbobbbb,x1
bbbbbobbb,x5
bbbbbbbbb,o5
oxbbobbxb,o9
bbxoxobbo,x7
oobxxoxox,o3
bbbbbbbbo,x5
bobxbbbbb,o5
bbxobbobb,x1
bbbbbbbbb,o5
obbxbbobb,x5
bbbbboxbb,o5
bbbobbbbb,x5
boooxxxxo,o1
bbbbobbbb,x1
bbbbbbbob,x5
obbbbbbbb,x5
bbbbbbbob,x5
bbbbbbbbb,o5
bbbbbbbob,x5
bbbbobbbb,x1
bxobbxbob,o5
xbboxbbbo,o3
xbbbbbobb,o5
bbbbbbbbb,o5
obxbbbobx,o4
bxbxobobo,x8
bbbbxbbbo,o1
obobxbbbx,o2
bobxbobbb,x5
bbbxobbob,x2
bxxbooxob,o1
bbbbxbbbo,o1
xobbxobbo,x3
bobbbbbxo,x5
bobbbbbbb,x5
bxbbboobb,x5
xboobobxb,x5
oxbobxbxo,o7
bbbbobbbb,x1
obbbobxbb,x9
bxbxoboob,x9
bbobxxbbo,o4
bxbbbbbbo,o5
bbbbbbbob,x5
bbbbbbbbb,o5
xbobboxbb,o4
xxoboxbob,o7
bbbbxoxob,o3
bxbbbbobb,o5
xooxbxoxo,o5
bbbbbbbbb,o5
bxbxobbbo,o1
bobbbbbbb,x5
oxbobbbbb,x7
bbbbbbbbb,o5
oxxxooxob,o9
bbooxbxxo,o2
oxbbbbobx,o4
booxxbobb,x1
bbboxbbbb,o1
bxobbbxoo,x6
xbbboxobb,o3
bbbooxbxb,o1
bbbboobbx,x4
xbbboboxo,x3
oobbxbbbb,x3
obbxbboxo,x5
bbbbbbbbb,o5
xooxxboxo,o6
bobbobbbx,x8
obbxbobxb,o5
booobxxbb,x1
oxoxxobob,x9
bobbbbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
ooxbxxbbo,o4
obbbxbbbb,o3
bbbbbbbbb,o5
bbbbbbbob,x5
boobxbobx,x1
obxbbbbbb,o5
xbboxbbob,o9
ooxxbbbox,o5
ooxxxobox,o7
bbxobobxb,o5
bbxobbxoo,x5
oxbxbooxo,x5
bxooboxxb,o5
obobbbbbx,x2
xboxbobox,o7
booboxbxb,x1
bbbbbobxb,o5
bobxbbxob,o1
bbxbbboxo,o5
bobbbbbbb,x5
xxbobobbb,o3
bobbobxxb,o9
obxxoobox,x2
bxxboooox,x1
obbbxbbbb,o3
xbooxbbob,x9
xobxxooxo,o3
bxbbbbobb,o5
bbbbbbobb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
booxxobox,x1
bbbbbbbbb,o5
bbbbbbbbb,o5
xobxobbxo,o7
xboboxbbb,o7
bbbxboobb,x5
booxxooxx,o1
xbbbbbbob,o5
oobxxoxox,o3
xoboboxbb,x5
boboxbxob,x3
bbbxbbbob,o5
bxxoxobbo,o1
obbboxbbb,x9
bbbobbbxb,o5
bbbbbbbbb,o5
bxxbbbboo,o1
xobbbbobb,x5
xbooobbbx,x6
bbbbobbbb,x1
bxbobbobb,x1
bbbbobbbb,x1
bxoooxxxo,o1
oxoxoobxb,x9
xoxxooobx,o8
bbbbbbbob,x5
ooxxbbxoo,x5
boboxoxbx,o8
obxboobbx,x4
bbbobbbbx,o5
bbbxbboxo,o5
obboboxbx,x5
bbbbbbbbb,o5
bbbbbbbbo,x5
obbxxbbob,o6
bobooxxbb,x8
obbbbxbbb,o5
obbxbbobb,x5
bbbbbbbbb,o5
obbobbxox,x5
bbxbbobbb,o5
bbxoobxbo,x6
oobbbbbbx,x3
xbbbbbbob,o5
bbbbobbxb,o1
bobbbbbbx,o5
xobbbobbb,x5
oxobobxbx,o8
bboxbbbob,x5
xxooxoxob,o9
xobxxoobo,x8
bbxbbobox,o5
bbbbbbobb,x5
xoobbxbox,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbobbbbbx,o5
bbbbbbobb,x5
oxxbxoobo,x8
bbbobbxbo,x5
bbboxobox,x1
oxbbboxbo,x3
xoooxxoxb,o9
xoobxbobb,x9
xboxoxbbo,o7
bbbbbbbbo,x5
bbbbbbbbb,o5
xoxbooxxo,o4
boobxxbbb,o1
bbbbobbbx,o1
bbobxbxob,o1
xbbobbobb,x5
xbbobbobx,o5
bbbobbbbb,x5
bbbbbobbb,x5
boobbobxx,x1
bbbbxoxbo,o3
obxxbboox,o6
obbxbbbbb,o5
xbbbobbbb,o3
oxooxxbox,o7
bboobbxbb,x5
bbbbbbbbb,o5
bbxobbbbb,o5
boxbbxboo,x7
bxbbbbobb,o5
booxbbxbb,o1
bbbbbbobb,x5
xbbooxoxo,x3
bbbbbbbbb,o5
xobobobxb,x5
bbbbobbxb,o1
obbbobxox,x2
obbbbbbbb,x5
bboobxbox,x5
bbbbbbobb,x5
bbbbbbxbo,o5
bbbbbbbbb,o5
bbbobbbbb,x5
oxxboxoob,x9
obbbbbxbo,x5
bbxobxbbo,o5
obbbbobbx,x5
bbbbbbbbb,o5
xbboxbbob,o9
bbxoxobbb,o7
xobbbbbbb,o5
bbobbbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbxobbbb,o1
bbbbboxbb,o5
bbboxbobb,x1
bbbbbbbbb,o5
bbobbbbbb,x5
bbbbbbbbb,o5
xxoobxoob,x9
oxbxoxoob,x9
xbbbbbobb,o5
bboxboobx,x5
oxbboxbbb,o9
bbobbxbbb,o5
boxbxbbbo,o7
obbxxboxo,o6
bbbbbbbbb,o5
xbbbbbbob,o5
obxxxbboo,o6
bbbbbobox,x5
obbbbbbxb,o5
xoxbbxobo,o8
bbbxoxxoo,o1
bobxbobox,x5
xooxboobx,x5
xboobbxob,x5
boxobboxb,x1
bbobbxbox,o5
xxoobobbx,o5
obbbbbbbb,x5
bbbbbbbbb,o5
bbbxxobob,o1
xboobxoox,x5
xoobbxbbb,o5
xoxxooobx,o8
bbbbbbbbb,o5
bobbbxbbb,o5
bbbbbbbbb,o5
bxobbbbbb,o5
boxoxobxo,x7
bbbbbbbbb,o5
bbbbbbbbb,o5
xxooxbboo,x7
bxbbooxbb,o4
bbbbbbbbb,o5
bbxxoboob,x9
boobxbxox,o1
bbbbobbbb,x1
bbbbbbbbb,o5
obbxbobbx,o5
obbbxoxox,o3
bbbbbooxb,x5
xbbboxbbo,o3
bbbbbbbbb,o5
oxxxoooxb,o9
xxbbobbob,o3
ooxoxobxx,o7
bbooxbxbb,o1
bbxbobbbb,o1
bxobbboox,x5
bxobbxoox,o5
xooooxxbx,o8
obxxxobbo,o7
bbbbbbbbb,o5
bxbbbbbbo,o5
xoobxxoxo,o4
bbbbbbbbb,o5
bbbbbbbbb,o5
oxbbbbbbo,x5
bbxboxbob,o2
bboobxxbb,o5
obxbbobbx,o5
bbbbbobbb,x5
xbboobxbo,x6
bbbbbbbob,x5
obobbxxox,o2
boxobbxbb,o5
oxboxbbob,x7
ooboxbxbb,x3
obbobbxbx,o8
bxboobbxo,x6
bbbbbbbbb,o5
obobxbbxb,o2
bxbbbbbbo,o5
bbbbbxbbo,o5
xbbbobbbo,x3
bboxxobbb,o9
bxbboooxx,o4
oxbbobbbb,x9
bbbbbbbbb,o5
bobbbbbbb,x5
bbbbbobxb,o5
bbxbobxoo,x2
bbbbbbbxo,o5
bbxoboxbo,x5
xoobbbobx,x5
xbobbbbob,x5
obbbbbbbb,x5
bbbbxobbb,o1
bobxbxbbo,o5
obooxbxxo,x2
boxbbbbbo,x5
oxoxoxbob,x9
xobobbxob,x5
bbbobbbbb,x5
xxobobbxo,o6
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbxbbob,o1
bbxobbbob,x5
oxoxbxxoo,o5
bbbobbbbb,x5
bobbbxoxb,o5
xooboxbbb,x8
oobobxbbx,x3
bbbxboxbo,o1
xbbbbbobb,o5
bbbbbbbox,o5
xoxobbobb,x5
bobxbbobb,x5
obbboxobx,x4
bbbobbbbb,x5
xoobxbxob,o4
xoxoobxbo,x6
bobbobbxb,x1
bbbbbobbb,x5
bbxbobbbb,o1
bobbbbbxb,o5
bxbbobbbb,o1
bxbboboxb,o3
oxbbbbbob,x5
bbbbbbbbb,o5
bbxbbbobb,o5
bbbbbbbbb,o5
bbboboxbb,x5
bbobbbbbb,x5
bobbooxxb,x4
oboxxoxbb,o2
bboxobbbx,o7
ooxbbbxbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
boxboboxb,x1
bbbobbbbb,x5
bbbbbbbbb,o5
bbbbbobbb,x5
bbobbbbbb,x5
boobbbbxb,x1
bxobbxobo,x8
bbbbbbobb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
ooxbbobxb,x5
bxbxbobbo,o3
xooobxxxo,o5
bobobbbxb,x5
booooxbxx,x1
bbbbbbobb,x5
bboobbxbx,o8
boboxoxxo,x3
obbbbbbbb,x5
bbbxoobbb,x1
bbbbbbbbb,o5
bobbbbbbb,x5
bbbbbbobb,x5
bbbbbbbbb,o5
ooxxoobbx,x8
bbobbbobx,x5
bxooxxobo,x8
ooxxobxbb,o8
bbbbxobbb,o1
oobbbbbbx,x3
oobbxxxoo,x3
boxoxboxb,o1
bbbbxbbob,o1
bbbxobbbb,o1
bbxbooobx,x4
bbbbbbbbb,o5
bbbbbbobb,x5
bbbbbbbbb,o5
bbbbbobox,x5
bbbbboxbb,o5
obbxoxbob,x2
bbbbbbbbb,o5
ooxxbbbbb,o5
xxobbooxb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbo,x5
obbxbbbbb,o5
xobbbbbbb,o5
bboxbbbbo,x6
bbobbbbbb,x5
boobxoxox,x1
xobxooobx,x8
bxoxxooox,o1
bbxxoooxb,o1
bobobbxbb,x5
bbbbxobbb,o1
bobbbbbbx,o5
bbbbbbxob,o5
xbxbbbboo,o2
oxobbbbox,x5
booxxbobx,o1
oxxoobxbb,o6
bbxoxobbb,o7
bbbbbbbbb,o5
oxooxxbox,o7
xxobobxoo,x4
bobboxobx,x8
xobboxbbb,o8
bbbobbbbx,o5
obbbxooxx,o4
obbbbbbxb,o5
xbbbbobbb,o5
bbbbbobxb,o5
bbbbbbbbb,o5
oxbbbbobb,x4
obbxoxoxb,o9
bbbbbbbbb,o5
bboobxbxo,x5
bobbbbbbx,o5
bxoobbbbb,x5
bbbobbbbb,x5
bbbbbbobb,x5
bbbbbobbb,x5
bbbxbbbbo,o5
oboxobxbx,o2
ooxbbbbbb,x5
xbbbbbbbo,o5
xbooxxxoo,o2
bbbxxobbo,o3
bbbbbooxb,x5
bbbxxbboo,o6
bbbobbxbb,o5
xbobbxobb,o5
bbobbxbbb,o5
ooxxbxbbo,o5
obbxxbbbo,o6
obxoxbbbb,o7
bbbbbbbbb,o5
xxboxoobb,o3
xobbbxoxo,o5
xobxoxbbo,o7
bbbbbbbbb,o5
bobbbxxoo,x5
bbbbbbbbb,o5
bbobxbbbb,o1
xobbbbobb,x5
bbbbbbbbb,o5
obbxbbbbb,o5
bbbbbbbbo,x5
boxxbxobo,o5
bbxobobxb,o5
oobxxoxxo,o3
bbbobbxbb,o5
bbbbbbbbb,o5
obbbbbbox,x5
bbxobxoob,x9
xobbobxbo,x4
obobbbxbb,x2
obbxxoobx,o3
oxoxbbxob,o5
bbbobxbox,o3
bobbbbbbb,x5
xbbbobbbb,o3
ooboxbbbx,x3
xbbbbbbbo,o5
boxoxobxo,x7
bbbbxoobb,x1
ooxxbbbbb,o5
bbbbbbbbb,o5
bbbobobxb,x5
bxobbxobo,x8
bbbbbbbbb,o5
bboobxbbx,o5
xbbbbbbbo,o5
xxoobooxb,x5
bboxxboox,o6
bxobbbbbb,o5
bbxobobbb,x5
obbbobxbx,o8
xoobboxbb,x4
xboxoxboo,x7
bobbbbxob,x5
oobbxxxoo,x3
bbboxobbb,x1
bbbbbbbbb,o5
oxxxoxoob,o9
bbobbbbbb,x5
bbbxoxoxo,o1
bbbbbbbbb,o5
xoxbobbbo,x8
obbbbbxbb,o5
bbobxobbx,o1
bbboxxoob,x9
obbbbbbbb,x5
bbbbbbbbb,o5
xobbxoxob,o4
bbobbbbbb,x5
bboxbobox,x5
obbxbbxbo,o5
obbbbbobx,x4
bbbbooxxb,o4
bbbbbbbbb,o5
xoobxboxb,o9
