Game States,Optimal Moves
bxxboxobo,o1
bbbxobbbo,x1
boxoboxox,x5
bbbboboxb,x3
oxxbxooox,o4
bbbbbbbbb,o5
oxobxobbx,o8
xooxbbbbb,o7
bxoooxxxo,o1
oboobxbxb,x2
ooxxoboxb,x9
bbbbbbbob,x5
boxbbbbbb,o5
bbbbbbobb,x5
obbbbbbbb,x5
xbxbobobb,o2
bbbbbbbbb,o5
bbobobbxb,x7
bbbbbbbbb,o5
bxbbobbob,x1
obbxbbbbb,o5
bbbbbbbbb,o5
bbbbbbobb,x5
xbobbbbbb,o5
boxbbxbbo,o5
oboxxboxb,o2
bbbobbxob,x5
bbbbbbbbb,o5
bbbobbbbb,x5
xxbobobbb,o3
bbbbbbobb,x5
xbxobobxo,o2
bxbbbbbob,o5
obbxbobxb,o5
bobxbbbbo,x5
bbbbbbbbb,o5
bbxxbobob,o5
oxoxooxbx,o8
bobxbboxo,x5
oxoobxbxo,x7
obbbbbbbb,x5
xbxobbbbo,o2
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbxbooxb,o5
oboobxxbb,x2
obxxboxoo,x5
bxxbooxbo,o1
obbbbbbox,x5
xbobbbbbb,o5
xxoobxoox,o5
bbbbbbobb,x5
bbbbbbbbb,o5
bbbbxobbo,x3
bbbobbbbb,x5
bbbbbbbbb,o5
xbbobbbbb,o5
xxooboxox,o5
xboooxbxo,x7
boxoxbbbo,x7
bbbbboxbo,x3
bbbbbbbob,x5
boobbxbxb,o1
xoxoxbbbo,o7
ooxbbbbbb,x5
bbbbbbbbb,o5
bboxboxbb,o1
boobbxbbb,x1
bbbbbbxoo,x5
oobbxoxbb,x3
bbbbbbbbb,o5
bbbbbbbbb,o5
bxxbboxoo,o1
bbbxoboox,x2
bxxbobbbo,o1
oxxoxobbb,o7
bbbobbbbb,x5
bbbxoobxo,x3
bbbbbbbbb,o5
bbobbbbbb,x5
xboobxxob,o5
xbbobobox,x5
bbobxbbbb,o1
bbbbbbbbb,o5
bbbbxbbob,o1
obbxxooox,x3
xbboxbboo,x7
xxobbboox,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbobbbbx,o5
xoxbxbboo,o7
oxoobbbxb,x7
bbbobbxbb,o5
bbboxbbbb,o1
xoooobxbx,x6
xbbxoobob,x7
xobbxboxo,o3
xoxoboxxo,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
xbxoobbob,x2
obooxxxxo,o2
oxbxoobox,x3
bbbbbbbbb,o5
bbbxoboox,x2
bxboxobbo,x8
bbobbbbbb,x5
xbboobbbb,x6
obbbbbxbb,o5
oobboxbxb,x3
bbbobxbbb,o5
oxoxoxbox,o7
bbbbbobxo,x3
bbxobbbbb,o5
bboxbbbob,x5
bbobbbbbx,o5
bbxbxbobo,o8
obbbbbbbb,x5
bbobbbxbb,o5
bxbbxobbo,o8
bbxbbxboo,o7
bbbbbbbbb,o5
bbbbbbbbb,o5
bbobbboxb,x5
boxbobbbx,o8
oxbbbboxb,o4
xbbooxbbb,o3
bxbbbobob,x5
xobbxbobb,o9
xobbboxbb,o4
bbbbbbbbb,o5
xoobxooxb,x9
xbboxooxb,o2
bbbbbobbb,x5
obbxxooxb,o2
obxbbbbbb,o5
bbbbbbbbb,o5
bbbbbobbb,x5
oxbobbbbb,x7
oxbbobbbb,x9
bbbbbbbbb,o5
obbbobbxx,o7
xboboxxoo,x4
boxoxobox,x1
bbbbbxbbo,o5
bbbbbbobb,x5
bbxbbbobb,o5
bbbbbbbbb,o5
bxbbobobb,x3
xobbobxbo,x4
bbobbxobx,o5
bxxbboobo,x1
xbobbxboo,x7
bbbbbbbbb,o5
bobobbbxx,o7
xooxbxobb,o5
bbobbbxbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bobbobxbb,x8
bbbbbobbb,x5
bbbbbbbbb,o5
xbbbbobxo,o3
bbbbbbbbo,x5
bobbbbobx,x5
bxobbbxbo,o6
obxbbboxb,o4
oboxobxxb,o2
xooxoobbx,x7
obxbbobxb,o5
bbbbbobbb,x5
xoxbooxbo,x4
bbbbbbbbb,o5
bbbbobbbb,x1
bbbbbbbbb,o5
boobbbxbb,x1
oxxobobxo,x5
booxobbxx,o1
bbbbbobbb,x5
bbbbbbobx,o5
bbbbxobbb,o1
xbxboboox,o2
bbbbbbbbb,o5
bbbbbbbbb,o5
obbbxbxob,o3
bbbboxbbb,o1
oxooboxxb,x5
bobbobbbx,x8
xbxbxooob,o2
xbxobxoob,o2
oxboxobox,x7
obxxbooox,x5
bxxbooobb,x1
ooxxboxbb,o5
xbbxobobb,o3
bbbbbbbbb,o5
obbbbxbbb,o5
bbbbbbbbb,o5
bboxbbxoo,x1
oxxoobbox,x6
bxoxbbobb,o5
xoboxxxoo,o3
xobbbbxob,o4
obbxoobxb,x9
bbbbbbbbb,o5
xoxboobxb,o4
bxboxbobo,x8
boxbobxbo,x8
xbbbobbbb,o3
bxoooxxxo,o1
bbbbxobbb,o1
bbboxbbxo,o2
xoxbbbbbo,o5
bbobbobbx,x5
obbbbxbox,o3
obbobxbbb,x7
bxbboobbb,x4
oxbbbboox,x4
bbbbobxbb,o1
bbbbobbbb,x1
bxxboooxo,x1
xbbbbobbb,o5
xbboxbbob,o9
bbbbbobxb,o5
bboxbbbbb,o5
boxbobbbb,x8
bbbbobbbx,o1
boooxxxxo,o1
xbbbbbobb,o5
boxoxboxo,x1
bobbbbbbb,x5
obbbxooxb,x4
bbbbooxbx,o4
bbbbbbbbb,o5
bbbxbbxoo,o1
xbbbbbobb,o5
bbbbbbbob,x5
bbbbbxobo,x8
obobxoxbx,o2
ooxxxobox,o7
bbbbobxbb,o1
xxbxoooob,x3
xbbobobbb,x5
boxxbboox,o5
bbbbbbobb,x5
bbbbbbobx,o5
bbbbbbbbb,o5
bbbxobbob,x2
xxoobxbob,o5
bobbbbbbb,x5
xooobbxbb,x5
bbbobbbbb,x5
bbbbbbbbb,o5
bbxbbbobb,o5
bbbobbbbb,x5
xoxxoooxb,o9
bxbbboxoo,x3
bbbbbbbbb,o5
bbbbbbobb,x5
xbbobbxob,o5
obbobbbxb,x7
bobxbobbb,x5
bxbxobobb,o3
bbxoxbbbo,o7
bbbbbobbx,o5
bbxbbbobb,o5
bobbbxbbb,o5
xbbbbbobb,o5
boxbbbbob,x5
obbbbbbbx,o5
bxoobxbob,x5
bbbbbbbbb,o5
bobbbbxbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bxxooxxoo,o1
bbxxbboob,o9
bbbbbbbbb,o5
bboxobbbb,x7
bbbbbxobb,o5
bbbbxobbb,o1
ooxxbbbbb,o5
xobbbxobo,x8
bbbbbbbbb,o5
bobxbbbbo,x5
bbbbobbbb,x1
obbbbbbbb,x5
oboxxbxob,o2
bxbbbbbbo,o5
bobbbbbbx,o5
bbbbobbbb,x1
bbbbobobx,x3
xxobbobbb,o9
xxooobbbb,x6
obbbbobxb,x5
bbxobobxb,o5
bxbbobbbb,o1
bbbbbbobb,x5
obxbbobbb,x5
boooxxoxb,x1
oxbbxobbb,o8
bobbbbbbb,x5
bbboboxbb,x5
xooxoobxx,o7
xoobbbbbb,x5
bbxbbbbob,o5
boxobbobx,x1
bobxobbbb,x8
xbobbbxob,o4
bobbbbbbb,x5
obbbbbbbb,x5
obobxobxb,x2
bbbbbbbob,x5
boxbbxoxo,o5
bbbbboxbb,o5
oxbobbbbb,x7
boxbbbxoo,x5
bbbbbbxob,o5
bbbbbbbbb,o5
boobxobbx,x1
bbbobbxbb,o5
xbbobxobb,o5
xbbobboxb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bobxbxbob,o5
obbboxbbb,x9
ooxxxboox,o6
bbbbbbbbb,o5
bbbbbbbbb,o5
xobbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bboobbxbb,x5
xxoobbbob,x5
obxbobxob,x2
bbbbooxxo,x4
xoxboooxx,o4
bbbbbbbbo,x5
bbbbbbbbo,x5
ooxxxoobb,x9
bbboobbxb,x6
bbbxobbbb,o1
ooxxoxoxb,o9
xbobbbbbb,o5
bbobbbbbb,x5
bobobbxbb,x5
bxbbbbobb,o5
bbbbbobbb,x5
bbbboxbbb,o1
bboxbbbob,x5
bxobbxbbo,o5
obbbobxbb,x9
xobbbbobx,o5
obobxxbob,x2
bbbbbbbbb,o5
bbbbbbbob,x5
bobbbbbxo,x5
boxbbobxb,o5
boxobxoxb,o1
bboxbbbbb,o5
obbbobxbb,x9
xoobxbbxo,o6
oxoxbbxob,o5
xoobxbobb,x9
bobxbxoob,x5
bbobxbbbb,o1
oxxobbbbb,o7
bxobxobob,x9
bbbbbbbbb,o5
oxooxobbx,x7
bbbooxxbo,x1
bbbbbbbbb,o5
bbbxbbbbo,o5
boxxbbxoo,o1
bbbobbbxb,o5
bbbobobbx,x5
bbbbbobbb,x5
bobbbxbbb,o5
oboobxxbb,x2
bbbbbbbbb,o5
bxobboxox,o5
bbxxooobb,x1
bbbbbbbbb,o5
bbbbbbbob,x5
oxobbxbbb,o5
oobooxxxb,x3
xoxxbbboo,o7
bxbbboobb,x5
xbxoxooxo,o2
xbbxobbbo,o7
oboxooxxb,x2
bxxobooxb,o1
xbbxoxobo,o8
xoxxoobbo,x7
bbbobbbbb,x5
oxooxxbox,o7
oxbxbobbb,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
obbbbxbbo,x5
bbobbbbox,x5
bboxbxoox,o5
obbbxobbb,x3
xxboxooob,x3
oxobobxbx,o8
xoobxooxb,x9
xxoobbbbb,o5
bbooxbbox,x1
xbxobbbbo,o2
xbbbbobbb,o5
booxbboxb,x1
xbboobbbx,o6
oobbxxbob,x3
xxboxoxoo,o3
obbxooxbb,x9
booxbbxbb,o1
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbobbb,x5
bbbbbxbbo,o5
xbbbbbbob,o5
bobbbbbbb,x5
oxoxxoobb,x8
bbbbbbbob,x5
xbbbbxoob,o9
boxbbobxo,x5
bbooxbbbb,x1
oboxxoobx,x2
xooxbbobb,x5
obbbbbbbb,x5
xbbobbbbb,o5
xooxbboox,x5
xoxobobbb,x5
oxbbbooxb,x4
bbbbbbbbo,x5
bbbxbbbob,o5
xoxbxoobb,o9
oxobobxbb,x9
oxbooxxob,x9
bxbobxbob,o5
oxbboobxx,o4
xoboxxoxo,o3
obboxbbbb,x7
ooxbboxbb,x5
obboxxxoo,x3
bobbobxbb,x8
bbbbbbbob,x5
xxobxboob,o9
bbbbbbbbb,o5
bbbbbbbbb,o5
bxboxbxoo,o3
oxobbbbxo,x5
obbbxoobx,x4
bobobbbxb,x5
xxooxbxoo,o6
boxxobbbb,o8
bxooxobbb,x8
bbbbbbbbb,o5
oxbbbbbxo,o5
oxboxoxbo,x8
bbobbbbbb,x5
xoobboxox,x4
oxxxoxoob,o9
obbbbxbbb,o5
bbbbbbbbb,o5
bbobbbbbb,x5
bbbxbbbbo,o5
bbbbbbbbb,o5
bbbobbbbb,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbbob,x5
bbbbbbbob,x5
xoxbbbbbo,o5
bbbbbbbbb,o5
bbbboxbbo,x1
xooxxoobb,x9
ooxbbxbbo,x5
bbooxxoxb,o1
xoooxbbbb,x9
bbbbbbobb,x5
bbbbobbbb,x1
bxoxbbboo,x7
oxobobxbb,x9
boxbobbbx,o8
xbbobbbob,x5
bbbbbbbbo,x5
xxooxoxob,o9
bbbbbbbbb,o5
obbxboxbb,o5
xoobobbbx,x8
oxxbbbxoo,o5
bbbbbbbbb,o5
boboxobbx,x1
boobbxoxb,x1
bboxoxxbo,o1
bbbbbbbbb,o5
bobbbbbbx,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bbbbbbxbo,o5
obbbbbbbb,x5
xxobbbboo,x7
bxobbobbb,x9
obbboxbbb,x9
xbbooboxx,o6
boxbbbbbb,o5
bxbbbbobb,o5
bobbbbbbb,x5
xxbobobxo,o3
oobbbxbbb,x3
bbbbobbbb,x1
bbobxxbbo,o4
xbboobxbo,x6
obxxoobox,x2
boboxbxob,x3
obbbboxxb,o9
bobbbbbbx,o5
xbboobbbb,x6
bobobbxbb,x5
bboobxxob,x5
bbbbbbbbb,o5
bbbbbbbbb,o5
oobxxbbox,o3
bbbbobbbx,o1
bbbbbbbbb,o5
bxobobxxo,o6
bbbbbbbbb,o5
bbbbobbbb,x1
bbboxbbbb,o1
bbbbbbbbb,o5
xbbbbbobo,x8
xxboobbbb,o3
bbbbbbbbb,o5
obbbbbbbb,x5
bboobxxox,o5
bbbobbbbb,x5
bxoobobbx,x5
bbbbbbbbb,o5
bxoooxxox,o1
xobbxbobo,x8
bbbbbbbob,x5
bbbxbobbb,o5
obxbbbbbb,o5
bbbbbbbbb,o5
bxbobbbob,x5
boxobbbbx,o6
obbbbbbbx,o5
xbbbobbob,x2
bobbbbbbb,x5
obxbobxbb,o9
bbxbobxob,o2
xbbbbbbbo,o5
oxbobxbbo,x7
bbbbbbbbo,x5
xooobbxox,x5
bbbbbbobx,o5
bbxbobobx,o6
xoobbbxbo,x4
bbboobbxb,x6
xoxbobobb,x8
bbbbbbxob,o5
oobbxbxxo,o3
oxbbobbbx,o3
bbbobxobb,x1
bbbbbobbb,x5
bbboobxxo,x6
boooxbbxb,x1
bbooxxoox,x1
bbbobbbbb,x5
booxbxobb,x1
boboxbbbb,x1
bobbbbbbb,x5
oobobxxxb,o3
ooxboobxx,x4
bbbxbbbbo,o5
boxooxxbo,x8
bbbbbbbbb,o5
obbbbbbbb,x5
bobxooxbb,x1
booxboxbx,o1
xooxxoobb,x9
bbobobxxb,o9
bbooxbbbb,x1
bbbobbbxb,o5
xoooxxxob,o9
bbbbbbbbb,o5
oxbbbobbb,x5
bbbbbbbbb,o5
bbbxoooxb,x3
xbobbbbbb,o5
bbxbobbbb,o1
bbbbbbbob,x5
bbbbbbbbb,o5
bbxobbbbo,x5
obbxbbxob,o5
xbbbxooxo,o2
bbxbbboob,x9
obbobbbbx,x7
bobbbbxbb,o5
bbbbbbobb,x5
oxbbbbbob,x5
bbbbbbbbb,o5
bxbbxboob,o9
bboobbxbb,x5
bbbbbbbbb,o5
boxbbbxbo,o5
booobxxbb,x1
xoxoobxbb,o6
bbbobbbox,x5
bbbbbbbbb,o5
obbboxbbb,x9
xbooxboxo,x2
bbbbbbbbo,x5
boboxxobb,x1
bbbbbbbbb,o5
bbbbbobbb,x5
bobbxbbbb,o1
bbbbbbobb,x5
xbbbobbbb,o3
oboxobbxb,x2
bbbbbbbob,x5
bbbbbbbxo,o5
xxoxxooob,o9
bxbobbbxo,o5
xbobbxoox,o5
xbobobbbb,x7
xbxoxoobb,o2
xobobbbbx,o5
obxooxbxb,o7
bbbbbbbbo,x5
xbobobbbb,x7
bbbxobbbb,o1
xbobbbbbb,o5
oxobbxbbb,o5
bxbxobobo,x8
bbbbbbbbo,x5
bobbbobbx,x5
xbbbbbobb,o5
bbbobxbob,x5
oobbbxoxb,x3
bbbbbbbbb,o5
oxobbxxbo,o5
xbbbbobbb,o5
obbbxobbb,x3
bbbbbbbbb,o5
bbbbbbbob,x5
bxbbxboob,o9
bbbbbbbbb,o5
bbboxobbb,x1
obobxbbox,x2
obxxxbobo,o6
oxbxobobx,o3
bbbxbbobo,x8
xxboxobbo,o3
bboobxbxb,o5
ooxbbxobb,x4
bbobobbbx,x7
xbobbbbbb,o5
xooobxoxb,x5
bxbbbobbb,o5
xoobbbbxb,o5
bbbbbbbob,x5
booxxbbob,x1
xoobbxbxo,o5
bbxxboobb,o5
obxxxooxo,o2
bbobxbobx,o1
oxbboxbob,x9
bbbbbbbbb,o5
ooxbxobbb,x7
bbbbbbbbb,o5
bbbbbbobx,o5
bbbbobxbb,o1
bbbbbbbob,x5
oxxoobbox,x6
bbbboxbbb,o1
bobbbbbxb,o5
bbbbbbobx,o5
obxxooobx,x2
bbbooxbxb,o1
bbboxbobx,o1
xbobbxobb,o5
obobxxbxo,o2
obbboxobx,x4
boboxbbbb,x1
obbbbbbbb,x5
bbbbbbbbb,o5
bxbbbbbbo,o5
bxooxboox,x1
bxbobbbbb,o5
bbxboxbob,o2
bobbxobbx,o1
ooxxbbobb,x5
xxbobxobo,o3
obobbxxbo,x2
bbbbbbbbb,o5
bbbboobbx,x4
ooxobxbxo,x7
obooxxxbo,x2
xoobxxoxo,o4
bbbbobbxb,o1
boobbbbbx,x1
bbbbbbbbb,o5
xbbobobxb,o5
bbbbbbbox,o5
bbbbbbbbb,o5
oxoxxobox,o7
bbbbobbbb,x1
obbbboxbb,x5
bbbbbobbb,x5
bbbbxxoob,o4
bbobbobbx,x5
bobbbbbbb,x5
xoxxbooox,o5
boxxbbbob,o5
bboobbbxb,x5
bbbbbbbbb,o5
obbxobbbx,o3
obbbxbbbb,o3
bxbooxbbb,o1
bbbbbbobb,x5
bxbboooxb,x4
obxbbobbb,x5
bobbbbbbb,x5
xobbobbxo,x3
obobobbxx,x2
bbbxbbbbo,o5
xoobbbbxo,x6
bbbbobxxo,o1
bbboxbbbb,o1
oobbxbbxb,o3
xoooxxbob,x9
bbbobbxbb,o5
booxxoxbb,o1
bbbbbbbob,x5
boxoxxbob,o9
xbbobbobx,o5
bbbbbbbob,x5
bbbboxbbo,x1
bxxobobob,x1
obxbobxbb,o9
bbbbbbbbb,o5
xbboobbbb,x6
bbboxbbob,x1
bbbbbbbbb,o5
bbbbbbbob,x5
bbbbbbbxo,o5
bxbbboobx,o5
bbbbbobbx,o5
bbbbbbbox,o5
obboxbxbb,o3
bbbbobbxb,o1
bbbbbbobb,x5
oxoxxboox,o6
obobxxbbb,o2
xobxxobob,o7
obbbxbbbb,o3
xxbboobbb,o3
xxoobbxoo,x6
bbbbbbbbb,o5
bbbbbbbob,x5
bobbxboxb,o1
booxbbxbb,o1
bbbbbbbbb,o5
bbbbbbbbb,o5
xobbbbbob,x5
xbbbbbbbo,o5
bxboxbobb,o1
xbbbbbbbo,o5
bbxbbbbob,o5
bbbbbbbbb,o5
bbbbbbbob,x5
obobbbxxo,x2
xxoooxxbo,o8
xxbooxbbo,o3
bobxbobbb,x5
ooxoxxbbo,x7
bbobbbbbb,x5
xobbxoxob,o4
oxboxbxob,o3
bbbbobbbb,x1
bbbbbbbbb,o5
xobxxboob,o6
obbbbbbbb,x5
bbbbbobbb,x5
xboobbbxb,o5
xooobobxx,x5
bbbbbbbbo,x5
boobxobbx,x1
bbbbbbbob,x5
bxbooxoxo,x1
bbxobbbob,x5
oobxbbbbb,x3
bbxbobbob,x2
obbxobbxb,o9
ooxoboxxb,x5
bxboxbobb,o1
xbobbobbb,x9
bbbxobbbo,x1
obxbxbbob,o7
bbbbboxob,x5
bbbxoobbx,o1
bbbbbbbbb,o5
bbbbbobbb,x5
bbobbbbbb,x5
xboxbboxo,o6
boxxoboxo,x1
bxoooxxbb,o1
ooboxxxxo,o3
boboboxxb,x5
xobobbbxo,x5
bobbbbbxb,o5
oxoobxxox,o5
bxoboxbbo,x1
bobxbxbob,o5
bbbobbbbb,x5
bbbooxxbb,o1
xbbbobobb,x3
obbboxbbb,x9
bobbbbbbb,x5
xbobxbbbo,o6
bxbbbooxb,o5
bbobbbbbb,x5
bbxxooobx,o1
bbbbxbbob,o1
bbbbbbobb,x5
xbbbobbbb,o3
bbbbbbbbb,o5
bbbbobbbb,x1
bbbbobbbb,x1
bbxbxooob,x9
bbbbbbbbb,o5
bbxbobbbb,o1
bbbxboobx,o5
bobbxobxb,o1
bxxobbobb,o1
bbxboxobo,x8
bbbbbbxbo,o5
booobxxxo,x1
bbboxbbox,o1
bbbbbbbbb,o5
bbbbbbbbb,o5
boboxoxbb,x3
bbbxoxbob,o2
bbbbbbbbb,o5
bbbbobbxb,o1
boobxxoxb,o1
oxbooxbox,x7
bbbxbobbo,x3
bbbbbbbbb,o5
bbobbbbbb,x5
xbboxbobo,x8
bbbobbxxo,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bxxboobob,x1
oxboxoxob,x3
bbbbbbbbb,o5
bbbbbbbbo,x5
bxbbbbbbo,o5
bobbbbbbb,x5
xoboxbxoo,x3
obbboxbbx,o3
oxoobxbxb,o7
bobbbbbbb,x5
oboxbxxoo,x2
bbbbobbbb,x1
oxoxbxoob,x5
bbbbbobbb,x5
xbxbobobb,o2
bbboobxbb,x6
boboxxxob,o3
obxoxobxo,x7
bxboxbbob,o1
bbobbxobb,x5
ooxbboxox,x5
bbbbobxbo,x1
bbbbbbbbb,o5
xbbbbbobo,x8
bbobbbbbb,x5
xbobobbbx,o7
ooxbbxbxo,o5
booxxbbbo,x1
xoxbobbxo,o7
boxxoxoxo,o1
bbobxbbbb,o1
bbbbbbbbb,o5
bbbbxbbbo,o1
xoxbbbbob,o5
xbobboobx,x5
bbbxbbbbo,o5
boobxboxb,x1
bbbbbbbbb,o5
oobxobbxx,o3
bbbbbbbbb,o5
bxbxooobb,x3
bbbbbbbbb,o5
xoxoxxboo,o7
obxxoxobb,o9
xxbooxoox,o3
boxbbobbb,x5
xbbobbobb,x5
xoxxoooxb,o9
bbbbbbbbb,o5
bbobxbbbo,x6
oobxbxobb,x3
xxoxoobox,o7
xbobbbbbb,o5
xxbbxoobo,o3
bobbbbbxb,o5
bbbbbxbbo,o5
bxobooxbb,x4
obbbbbbbx,o5
boooxxbxo,x1
bbbbbbbbb,o5
bbbbbbobb,x5
xxbbobbbo,o3
bbbbobxbo,x1
xxobooxob,x4
bbbxoxobb,o3
bbxxooxoo,x1
xbxoxooxo,o2
bbbbbbbbb,o5
bbobbbbbb,x5
oxbxobbbb,o9
boxobxbob,x5
xoboxooxb,x9
bobxbboxo,x5
obxbbxbob,o9
xoxobbbob,x5
bbbobbbbb,x5
bbobbbbbb,x5
oxbbbooxb,x4
bbbbbbbbb,o5
bbobbbbbb,x5
bbbbbbbbb,o5
oxbxobbox,o3
bbbboxbob,x2
bobbbxbbb,o5
bbboxbbbb,o1
xxobxooob,x9
bbobbxobx,o5
xoooxbxbb,o9
bbbobxobb,x1
oxbobxxbo,o5
bobbbbbbb,x5
oxboxoxbo,x8
xbbbobobx,o3
bbbbbbbbb,o5
xoooxoxxb,o9
xboxbbobb,o5
oxxbbooox,x4
bbbobbbbb,x5
bbbbbbbob,x5
obbbbbbbx,o5
bbobbbbbx,o5
bbobbbxob,x5
xxooxxobo,o8
bbobbobbx,x5
bbbbobbox,x2
oxobxxoox,o4
bbbbbbbbb,o5
oxbbxooox,x4
xoxobbbbb,o5
bxobxbobo,x8
boxoxboox,x1
bbbobxobx,o1
booxobbbx,x1
oboxbxobb,x2
bbboobxbb,x6
bbbxobbbb,o1
obbbbxbbb,o5
bbbbxobbb,o1
xoxbbboox,o5
oxobbbbox,x5
obxxbbbbo,o5
xooxbbbbb,o7
bbobbxbbb,o5
bbbboxbxo,o1
bobbobbxb,x1
bxbxobbob,o1
bbbxbxobo,o5
bbobbobxb,x9
bbbbobbbb,x1
bbbbbbbox,o5
bxbbbbbob,o5
bbbbobbbb,x1
bxoxbxoob,o5
bbbbbobxo,x3
obbbbbxob,x5
bbxbxoboo,x7
bboxxooox,x1
bbobbbbbb,x5
bbbbbbbbb,o5
bbboobxxb,o6
bbbbbbbbb,o5
bbbbbbbbb,o5
xobbbbbbb,o5
bbbobbbbb,x5
bbxbbbbbo,o5
oobxobxbx,o3
obbxbxobb,o5
xobxoooxx,o3
oxoooxxbb,x9
bbboxbbbo,x1
bbbbobbbb,x1
booboxbbx,x1
bbbobbbox,x5
bbbbbbbbb,o5
bobbbbbbb,x5
bbbbxobbb,o1
bbbbbbbbb,o5
bbbbbbbbb,o5
oxobxxbbo,o4
xbbxoobbo,x7
bbbbbbbob,x5
obbbxobbb,x3
oxoxbooxx,o5
bbbbbbbbb,o5
xxooxbobo,x8
bobbxobbb,x1
xoxobbbbo,x5
bbbbbbbbb,o5
bbobbbbbb,x5
obbbbboxb,x4
xbxbobobo,x2
obbbbbbbb,x5
bbbxoxbob,o2
bbbbobbbb,x1
xoobboxxb,o9
bbbbbbbbb,o5
obbobbbxx,o7
bbobbxxob,o5
bbbbbbbbb,o5
bxbbxoobo,x8
bbbbbbbbb,o5
oobbbbbxb,x3
xxobbbobb,o5
bbbobbxob,x5
boobbxbbb,x1
bxbxoobbo,x3
bbbbobbbb,x1
xbobbobxb,o9
bbbbbbbbb,o5
bbbboxbbo,x1
xbboxbobb,o9
oobbxbxxo,o3
bobbbbbbb,x5
xoxbooxbb,o4
xoxbxoobb,o9
bbxobobxo,x5
oxoxbbbob,x5
bboxbooxb,x9
xbxoxboob,o2
bxbbbbbbo,o5
bxboxoobb,x1
xbxoobxoo,x2
ooxxxobxo,o7
bobbbbbbb,x5
bbbbbbbbb,o5
obbbobbxx,o7
oobxboxxo,x3
bbbbbbbbb,o5
bbbxbobob,x5
xbbbbooxb,o5
xxoobbbbb,o5
xbbbbobbb,o5
bbbbbbbbb,o5
bboxxoobb,x9
xxbxoooxo,o3
oxxoxxboo,o7
bobbbbbbb,x5
bbbboxbob,x2
bbbbbbbob,x5
bobbbbbbb,x5
bbbxbbbbo,o5
bxbbbbobb,o5
bbbbbbbbb,o5
bobbxoxbb,o3
xbobbbbob,x5
ooxbobbxb,x9
boboxbobx,x1
bxbobxbbo,o5
oobxbboxb,x3
oxobbbbbx,o5
bbbbobbbb,x1
bbxbxooox,o1
xxoxobbob,o7
bbbbbbbbo,x5
oxxobbxoo,x5
ooxbbbbbb,x5
bobbbbbbb,x5
obbxobxox,o2
xoxobbxoo,x5
bbbxobbbb,o1
bbbbbbobb,x5
bbbbbbbbb,o5
xoxoxxobo,o8
bxoobbxob,x5
bbbbbbbbb,o5
bxbobbbbb,o5
oxbboxobx,o4
bbbbbbbbb,o5
xoboxobbb,x9
xbbobboxb,o5
bxobbbbbb,o5
bbbobbbbb,x5
bbbbobbbb,x1
bbbxobobb,x3
bxobbobxb,o5
bbxboxbob,o2
xxboxoboo,x3
bobxbbobb,x5
bbxxboboo,x7
bbbbbbbbb,o5
obbbxbbbo,x3
bbbxxbobo,o6
xbbbbobbo,x3
boobxbbox,x1
xxbxboobo,o3
xoobboxbx,o8
oxxobxbbo,o7
xoobbxbbo,x5
bbbbbbbbb,o5
xooooxxbx,o8
bbbbbbbbb,o5
xbboobxbb,o6
bxobbbobx,o5
bxboxoxoo,x3
bbbbbbbbb,o5
bxxoboobx,o1
bboxoxbbb,o7
xbooxxxoo,o2
xobbxbbbo,o3
bbbobbbxb,o5
boxobbxob,x5
bbxxbboob,o9
bbbbbbbox,o5
bbbbbbbbb,o5
bbbobbbbb,x5
bxbbobbbb,o1
boxbbbbxo,o5
oxbxoxoox,o3
boxobxoxb,o1
ooxbbbbox,x5
bbbbbbbbb,o5
bboobxxob,x5
bbbbbbbbb,o5
boxbooxxo,x4
xoxxoboxo,o6
bbbbbbbbb,o5
bboobxxbb,o5
oxobxxobo,x4
obbxxobbb,o3
bbbbbxbbo,o5
bbbbbbbbb,o5
bboobbbbx,x5
bbbbbbbbb,o5
bbbbobbxb,o1
bobooxxbb,x8
xobxbboob,x9
bbbbbbbbb,o5
xoxoboxox,o5
bbbbobobx,x3
bbobbbbbb,x5
bbobbbbbb,x5
bbbbbbbob,x5
obboobbxx,x6
xbobobbxo,x6
bbbbbbbbb,o5
bbbbobxob,x2
bbbbbbbob,x5
xooxoobxx,o7
bboxbbbbb,o5
bbobbxobx,o5
xobbbxoxo,o5
xbbxoboox,o2
bobbxbbbb,o1
xxobooxox,o4
xbbobbbbb,o5
bxbobbbbb,o5
xbxxooobo,x2
bbobbxxbo,o5
bbbbbbbbb,o5
bbbbbbbbb,o5
bobbbbbbb,x5
obbbbbxbb,o5
bxoboobxx,o4
bbbbbboxb,o5
