Scramble (State),Solution
D2 L2 R2 U2 D2 R U D2 B D' B2 U' R2 B' F R2 U2 R' L' B2 , R2 B D R' D2 R2 L' D2 B D2 R' U B2 U B2 D F2 D B2 R2 U 
U2 D B2 R U L' B2 F2 L2 D2 L2 F' D2 R2 F' U' L2 F2 U2 D' , R F' L U' D F R' B R' B U D B2 R2 D F2 R2 U2 F2 U' 
L2 B L2 R' B2 L2 B2 U D2 R D2 R2 F R' L2 F2 L' U R B2 , U2 B' L' B2 R F' U' B R D' B U L2 F2 L2 U2 R2 B2 D B2 U2 
U2 F2 D2 L' D' L' U2 D' F' L2 R2 B L' U2 F R2 F' U2 F2 B , D' R D' R2 F2 U2 F B L F' D R2 L2 U R2 D2 R2 F2 U 
D R' U B F L2 F' U2 B' R2 L' U2 F L B2 D L' R' U2 D2 , L2 B U2 R2 L' D2 F' L' F' L' D2 F2 B2 U L2 U F2 D' F2 U2 
L2 U' R' B2 R2 L F2 D2 B F2 U2 D' F L2 B U F2 B2 L R' , B' U R' F2 B2 U F' B R' D R U F2 D' F2 U F2 L2 B2 R2 B2 
F2 B2 U2 L' D R2 B2 L F' B' D2 L2 R' U2 L2 F2 B2 L2 F U2 , D B2 R' B' D L' F R' B2 R' U F2 U R2 B2 R2 U2 F2 R2 U 
L' F' B2 D2 R2 F B2 R2 U' L' F' D2 F2 R2 D' B D2 B' U2 B , U D L' F2 R2 U' R F L F' U' B U F2 B2 D R2 B2 L2 F2 L2 U2 
D2 U2 F' L D' L2 D F' L2 U' R2 B L2 U' F' R2 F2 D U B , R2 U D' B' D2 B' D2 R B D' F U2 L2 D R2 U2 F2 U2 F2 D F2 
L U D2 B R' U' D' B2 L F2 U2 D2 F2 U2 D2 R2 L2 U2 R' L' , R F D' R2 U D2 R B2 U' R2 F' R2 D' F2 D L2 F2 R2 D2 R2 D2 
R' U D2 L2 D' B2 R2 L' F B R2 U2 B' U' L' B2 U B2 F2 U , U F2 R B2 R U' F2 L' U' B' D R L2 U2 D B2 U2 R2 L2 U' L2 
L' D2 F2 U2 L D2 B2 D2 R2 L' D L2 D2 B F2 U F' R U D2 , B L F U D' F2 B' U' B' L B' L2 U F2 B2 D B2 D' B2 D2 F2 
D2 U2 B U L2 R' U R' L' F' R2 L' D' R2 B2 F2 U2 F2 B2 U , R2 B U L2 U' R2 D' L F' R2 L B2 L2 U' B2 D' L2 D B2 U2 L2 
R L B2 D2 L B2 L2 R2 B2 D' L' U2 R2 L' F2 D' L' B2 D' B , B U L' F2 R' B2 U2 D L F2 B2 D R2 D L2 U' F2 L2 U' 
F2 R2 F2 L2 B2 U2 R2 B2 L2 F2 B2 D L' F R2 U2 F R2 B2 F , B D2 F' R2 D2 B' R U' R2 F2 R2 D2 F2 R2 B2 L2 B2 
U B2 D' L D R' U2 D2 L' F' L' R2 F' U' F2 D2 U' F' L' B2 , R L B2 R F2 B' L F' L2 D' R F2 U D2 R2 D2 L2 U' F2 L2 U' 
R2 B2 U2 R2 D' R' L' D F' D2 B2 U2 L F2 L2 D2 L2 B' U' B2 , B U2 B D F' B2 U2 D' L' B R L2 U F2 R2 U D F2 L2 D F2 
F2 D R' F D' B2 R2 B R2 L2 D' L2 B L2 F2 R L' F R2 U2 , L B2 R' U' F2 B U F R2 U2 L' U' F2 D' L2 B2 L2 U' B2 L2 U2 
D2 R D2 L2 U D2 R L2 F' U' F' U2 B2 D2 R2 B' D' B2 U D2 , U2 F' U2 D' B' R' B2 R2 F2 U R D F2 B2 U F2 D R2 B2 U2 R2 
D2 B2 L2 R D2 R2 L U' B2 U F2 B2 D2 F U2 F2 B' U2 L2 U2 , U' B' D2 F L F2 R U' D L2 B D2 R2 U' F2 D' B2 U2 L2 B2 R2 
R' F U2 B2 F' R2 B2 D2 L2 U' F2 B2 U' F' R' B2 L2 U F2 L , F D B R' B' L F2 L2 U F2 R D F2 D2 B2 U2 R2 U' B2 L2 D 
R2 L D2 L' F' B2 R2 B2 R2 D2 F' U2 B' D L' B2 D' F' U L2 , U2 F2 D L2 F R U R2 F2 L2 F D' L2 U R2 D2 B2 U' D2 B2 R2 
B2 L B' R D' U2 F2 D2 U' R B' R D U R F' U D' F2 U2 , R2 D2 B2 U' R' U' B2 U F2 D' B' U' L2 D R2 U' D R2 B2 R2 B2 
B' D' B2 U' B' L D2 B' F D2 B R L2 D' U2 F2 B' R2 F' L2 , L2 F' L' U' R F2 U' D' R' F2 B L2 F2 L2 U' B2 U' L2 B2 R2 L2 
R2 L' B2 U2 B2 U2 L2 R' U' L2 F2 R2 B' U L2 F' D B2 L' D2 , U2 R U2 L F D R' U F L2 U L B2 L2 F2 U' B2 R2 U2 F2 R2 U2 
F2 L' D B F D' R' B' D' U2 F' D2 B2 D' L' U2 B' R U' L2 , U2 L B2 R' D2 R' D' F2 U B' L' B2 U' L2 U' F2 B2 L2 D' F2 R2 
R2 U2 R' U' F' B2 D2 F' L F' D2 F' R2 L2 F2 L U D2 B' D2 , U F L F U2 B' R F2 L' B' L2 U2 R2 B2 D F2 B2 D' L2 U2 
R2 B' U' F2 L2 R' F2 L D2 B2 D2 R D' L2 U B2 L2 U2 F' B' , F2 R2 F2 D2 B U2 L2 D' L B' U D' L2 D' R2 D2 F2 B2 
D R2 L2 U B2 F U' L F' U R' U2 L2 D B' L D2 R U2 R' , F2 D F U2 L2 D R L2 U R L' B2 D2 R2 D F2 U' F2 D B2 U' 
F' R2 D2 R D' L' U' D2 R2 F2 L' D2 B2 R2 U2 B2 F2 D2 U2 L , R2 L B2 R2 F2 D L U R B' U2 D' R2 L2 D' F2 R2 U2 R2 U 
D2 F B' D F2 D' U' L' D' U2 L' R2 B L2 B U' R2 L U' D' , R' U B R F R2 F' U2 D' R' F' U B2 L2 U D F2 U L2 F2 D' 
U2 F' B' R' U' R' B' R' B' D' F2 B D2 L2 D F2 D' L2 B R' , R2 L2 U B' R' B2 D' B' U' R F D B2 D F2 R2 U' B2 U' L2 D2 
R2 L B' F D2 U' B2 F' U' D B U2 F' D2 R' U2 B2 U D' B' , U2 R U' B R' F2 D' F B2 L' F2 L' U' F2 R2 U' D' B2 L2 D2 R2 U2 
B2 F R' F R D2 U F' R2 F2 U R' U2 R2 L2 D L F' B2 U , L U' F2 R2 F' D' B' L U2 L2 F' B2 D2 B2 U R2 U F2 R2 U' F2 
F' B R' L2 U2 L' R2 D2 B D2 B2 R' D R F' U2 F' L2 R2 B2 , U R' F' R2 B D2 F R' L' B D' F2 L2 U F2 L2 D' R2 F2 D' 
B2 R2 L2 U R2 L2 D2 U F2 D2 B2 D F' R2 F2 D2 R2 B' R2 F2 , L2 F' B' U2 F U2 L2 F' D F2 U2 F2 D F2 L2 B2 D R2 
U2 F2 U2 B2 D2 F2 R2 U D B2 R2 D' B2 U2 F' R' F L' F2 B , F2 B' L F' R B R2 F B' R2 F2 U' L2 U2 F2 B2 R2 B2 U2 
F2 R2 L2 F2 L2 F2 L2 B U F' U2 L U2 B' F D2 L2 F' D R2 , R L D2 L F' B D2 B2 D' R B R2 D2 L2 D' B2 U' F2 U' R2 D 
U2 F2 D2 F2 R' F2 D2 U R' D' B' R2 B2 F2 D L U R2 B2 L , U' B2 D F' B' R' U R F' L' D' F2 R2 F2 L2 B2 D2 B2 D' F2 
F2 R D U2 R' B2 U2 F2 D2 U R2 D2 B2 F L D' L' U2 F D2 , U2 F D' L D2 L U2 L2 U' R' F2 R2 U B2 R2 L2 D' B2 U B2 
F' U' B F' U F B2 R B' D' F' B2 D' R' U2 L' R2 D2 U' B , U B L U2 B2 U' R B2 R2 F D2 F2 R2 D2 F2 U' B2 D L2 U' 
B R' B2 R' U B2 L U' B2 D R2 D' L2 D2 R2 F D2 L2 F L2 , R D R' D' F2 D' L B' U' B L2 D' L2 D' F2 D2 B2 D L2 F2 
R2 F D F B R D' R B2 R2 F2 L' U' R' D U' F2 R' B2 F2 , R2 D' B' U' R F' U B L2 B L' B2 U2 B2 R2 D R2 U' L2 D2 R2 
L R2 F R' D' F U R D2 L' U2 F' U B F2 D' U F' R' L2 , U L U B R2 D' B D2 L2 F R D L2 D L2 D F2 D' R2 D R2 
D2 U B2 R L' B2 F D' L D L' R D2 B' D' B' D' U2 L2 D2 , L2 U2 F B2 L2 U2 R' U2 B' L F U R2 F2 U' R2 D' L2 B2 R2 D' 
B' D F D2 F2 L' D2 B2 L' R2 F B L' B' L D' L R2 B2 D2 , U' L2 F B R U L' B2 R D2 F' R L2 F2 U D2 B2 R2 U L2 D' F2 
R2 U2 B2 L D2 R2 F2 B' D U' B' L2 D' B' D' B R' B2 R' D2 , U R' B2 R2 U R2 D2 F' L2 U' L' F2 D' F2 B2 R2 D' F2 U F2 L2 
D2 R2 U2 L2 U' D B F2 D' L2 D2 F' D2 U' L2 B2 F' L U2 R2 , F' U2 B2 U R D F' R' B L2 U' B2 L2 U' F2 U2 L2 U' B2 
L B2 F' D2 L2 U2 L2 F L2 D2 U2 B2 U2 L' R' U2 F2 L2 F2 L , R' B L2 U2 L2 D2 F2 B R' U' R2 B2 U' D2 R2 D' L2 B2 D 
L' U2 L2 U R2 B2 L2 D U' L' U2 L2 B U2 F2 D' B2 D L2 D' , U L2 U D' B' U' R' F L2 F' L2 D' F2 D' F2 R2 U' B2 L2 D2 
U2 B2 U2 B2 F2 U' R' F2 B' R' L2 F B2 R2 F' B2 R2 B' U' L' , U F' D' L' F U2 F' D' L F R2 U L2 D' F2 B2 U L2 D 
B' R' D2 B2 D' F2 R F2 L B F U2 R2 B2 U R2 L2 F2 B2 R , U2 L' F2 U D R' B' L2 B2 L' F' L2 B2 U F2 U2 F2 B2 R2 U' R2 
B' F' U F U' R L2 F' U2 D2 R2 U' L' B2 L2 U L2 R' F B' , D L' U F' R B2 L2 D L D2 F' D2 L2 B2 U2 D' L2 D' B2 U F2 
L2 B2 R' B2 U2 D2 B' D2 F2 B R2 D R' U D L2 F B2 U2 L2 , L2 F L' D B L2 B' L' U R' U2 L2 B2 D2 R2 D' R2 U' R2 
L2 R2 F2 U2 R2 B U2 D2 B' F2 R L' B2 R2 L2 U F B' U R , F B' L' F2 L2 F' U' B' U' B' R2 U2 B2 R2 B2 L2 U2 B2 D F2 
U' L2 F U2 R' F' D' U' L2 B2 U L2 D L U2 B2 L' R2 F2 D2 , R U R2 U2 B2 D R' U2 D B R B2 D2 L2 U R2 U' R2 D' F2 B2 
L2 D2 B L2 F2 B2 D' F2 L' D R2 D2 U2 B' D2 L2 R B' D2 L2 , U2 B2 D2 R' B2 L2 U' B2 U2 L F' L2 D' F2 L2 U' L2 D' F2 L2 F2 
F U D2 L D' B' R2 L U2 L2 F B2 L F' U' D' F' B' U' L2 , B R' F' L' D' B2 R2 F R' L' F' D R2 D2 B2 L2 F2 L2 U F2 D' 
R2 D B2 U2 L2 B2 F2 R2 D2 L' R2 U2 L' F D2 U2 B2 U2 L' F2 , U2 B2 R' U2 F' R U2 F2 L' U D R2 B2 R2 U D R2 D R2 
F2 R2 B D B' D' B2 R' L' F2 R2 D2 L' B R' D2 L' D' B F2 , L' F' B' R' D' F R2 F2 R' L F2 U F2 B2 U' R2 D' L2 U B2 
F2 U' F2 R2 U2 D' L2 D2 L2 D U' F D R2 U' F' B L2 U B , R2 U' B' U2 D' B2 U B' D' B2 U L2 U R2 B2 U 
R F2 R' D' U2 B2 F D' L' R2 D2 L' B2 F2 U B L U2 B' U , U D2 R2 B' U B U R2 B' L U R' B2 U D B2 U' R2 F2 R2 B2 D2 
F' R2 D2 B2 U2 F2 L' U2 D2 L2 U' D' B2 L' D' L2 D U2 B2 D2 , U2 R L' F2 D R D2 B U' D' B' R2 U F2 U2 D B2 D2 R2 B2 D 
F' U' F2 U2 L2 F' B2 L' U2 L2 B' F2 D' B2 D2 B U B2 U' R2 , D' F' L F2 R U B U' L' F2 B U' L2 U' L2 U' F2 R2 U2 L2 U' 
B2 F2 R' F' L2 B2 R2 D2 F' U2 F2 R2 F U R2 L D2 F' B' L2 , U D2 L B' L2 B' L U' B R2 F' D' L2 F2 U R2 L2 U2 D B2 D' 
R2 B' D' B2 D U' F' L' B2 F' L D2 U' L2 U2 L' F L B2 R , R2 L U' B D2 R' L U' F2 U B' L2 U L2 D R2 U2 D' B2 R2 F2 
D2 U' R2 U' L2 B2 F D R' B2 U' B F2 U2 F2 B2 U2 L2 U2 B2 , D B' L' F2 B2 D B2 L' D' B L2 D' R2 U D L2 D L2 F2 L2 
L' D2 F2 R2 L' B2 L F L F' B L' D2 L2 D L F2 L' U B2 , U F' D' F2 L2 F B' R' L' U L2 F' U' D2 R2 D' L2 B2 U R2 L2 U2 
B2 U2 F2 L2 D2 F' B2 R2 L2 F2 L2 U' F2 L B' F2 L2 D' B2 F2 , U R D' R' F U2 B U L2 U' L' B2 U' B2 U2 D B2 U' R2 U L2 
L2 D2 B' R2 D' L2 B L' R F2 D U2 F' B' L D B U2 B D' , U' F L2 D' R L' D' F2 R D2 R F U R2 U' R2 B2 D' F2 D' R2 L2 
B2 F2 L U2 B' L' D2 U' B2 D2 B R2 U' D F U R' L' U2 R , U2 R' B2 U' B U' B2 L D2 B' D2 B2 U F2 B2 U2 R2 D' R2 D2 
U' D2 F R2 B U R' D L2 U2 R D2 U2 F2 R2 B2 U2 R' B' L2 , U R U' F D2 B D B U F' U2 L F2 U B2 D' L2 U' R2 D B2 D' 
R F2 B' R2 D L2 D L' F' R2 B2 D F' B' R2 D2 U' L2 R2 B , D' F' L' B U' B L D' B2 L' D2 L2 D R2 L2 U2 L2 B2 U' L2 
U' R2 L2 B U L2 B L D' R' B D B2 L' F R' L' B F2 R2 , F2 R' B L F R F2 D' R U' B D F2 D B2 L2 D L2 D2 F2 R2 
D U' R' B' U2 L2 R2 U2 L' F R' B U2 B2 D' F2 D F2 B2 L , U2 B2 R L F D2 L' B L B' L' F2 B2 D' R2 D' F2 D R2 F2 D2 
F2 R2 B2 R' D2 B2 D2 L2 B U2 B' R' L' F2 R2 D2 R2 L2 B2 L2 , B2 U2 F' B L B2 L' F' B L' U2 B2 L2 F2 D2 R2 D2 L2 B2 
U' B2 U D2 F2 R' D2 B F2 R2 F2 U2 R2 L' F2 D2 B' R' F' B' , R2 B U2 F' D L B' U F' L F B2 L2 B2 U2 B2 D' B2 U B2 L2 
U' F2 U L R F B2 D2 F2 U' D B2 R D' U' B' U2 F' D U , U2 D F U' R' L' F D' F' R2 D' B2 U' L2 D' R2 U2 L2 D 
D F2 B D2 F2 R' L2 U2 F' R2 U2 D2 L R2 U2 D2 F L U' F' , D' B' U L D2 F D B U' B2 L' F2 U' R2 B2 D' R2 F2 D' B2 D' 
U' B2 D' L2 U' B' D2 L D2 F2 U2 B L U2 L2 F R2 L' D2 R' , F2 B2 R' F L' B' R' L2 U2 B U' D R2 U' L2 F2 U2 L2 D' R2 
D2 F2 B R2 L D L2 B' U2 R D F2 R2 L' B2 L' R2 B2 R' B , F U B' L2 D' F B2 U F' U2 R' U' B2 L2 B2 U' F2 U R2 L2 U' 
F L U' B2 U R' L2 F' U2 F R2 F' U' F L2 R2 B' D R D , R2 D' L2 U2 F' L' F2 B' D R2 L F2 U R2 B2 D L2 F2 U2 R2 L2 
L R D F' R2 D U' L2 U2 L F' B2 U R2 U2 R F2 L' R F , F' B R2 D2 F2 B L' D' R' U' F U2 R2 U' B2 D' B2 U B2 D2 R2 
D2 L' B' F2 R' F D' B2 F2 D R' U2 B2 D2 B2 R2 U2 L2 U' D2 , U2 B' R U' L2 F' L B' R B' R' B2 U2 L2 B2 D F2 B2 U2 L2 B2 
D2 R2 B R' L2 B F2 U2 B D' U2 F' D B2 D' B' F2 L' F2 U' , U R B2 L2 U F' L2 U R B U L2 U' B2 U2 L2 U B2 U' 
L' B D' F2 B2 D R' B L2 R B' L' B' L2 R2 U' R U2 D' F , U2 F R L B2 R' U2 R' B U2 B U' R2 U' L2 D F2 R2 F2 B2 U2 
U' R2 F L2 D2 L D2 U2 F2 L2 F L2 U B2 L' D' R D' L2 U2 , U2 R' F L' U2 B2 R U R' U2 F U B2 U' L2 U2 L2 D' F2 U' R2 
L' B2 F2 U2 L2 R2 B R2 L2 U2 L2 R' D2 B2 R2 U' D F U2 B , L2 D' B R' U' B2 R2 L2 U R' F U' L2 U R2 U F2 D B2 U2 R2 
U D F2 R2 B F R' D F R' B2 U' B2 R2 B2 F2 L2 D2 L' B2 , U F' U2 L U R B D' L F B' R' F2 R2 B2 D2 F2 D' F2 D R2 D' 
L2 F R' F' R F L F' R2 U' L U2 F2 R' B2 D2 U' F U D , R2 D F2 B R' U' F B2 L' D B D2 R2 U B2 R2 L2 D F2 R2 F2 
L2 D' R2 B2 F R' D2 L F' D2 R' L' F' U' D2 L2 D' F2 L D' , U' F' L2 D2 B R2 D' F B2 L D B2 D F2 U' R2 F2 U L2 B2 
B' U' R2 D R2 B2 D2 B D' F D2 F2 L2 F2 B' D L2 F2 R' B2 , R F2 R D2 R' L2 D2 B2 L F U2 R2 D' F2 D' B2 U' F2 U' L2 
R2 U2 B2 L' R' D' L2 R F2 D2 U2 B2 U2 F2 D' L B2 F2 D R , L2 U' F2 R F2 D L2 D' L' D2 R2 F2 B2 D' R2 B2 R2 U' D' 
L2 R' F2 R2 U2 L' U' D2 F B' L' B2 D U' B' R' F2 L2 D U2 , U F B' L' U2 R U' F U B2 D' R' U' R2 B2 D F2 U2 B2 R2 U' 
F2 U2 F D U2 F' L2 R2 D2 R' D' R2 F2 L B F' U' D' L B' , F U2 B D L2 D' B2 R' D' B' D' L2 U' D' F2 U' L2 B2 R2 U' 
U B' L2 R2 F' D2 B L2 B L' F2 D L2 U2 D2 F2 D2 U2 B R2 , F' R' F' R2 F R D2 B U R' D' F2 U B2 R2 F2 B2 D B2 U 
R' F2 D2 L U2 R2 D' B2 U R' F2 R' F2 R2 U' F D U' F' D2 , D F U' D' B' R2 B D' F2 U' R L2 U F2 U L2 B2 D F2 B2 U 
R2 F' U2 L' B2 R' D2 F2 B2 R2 F2 B2 R D R D R2 L B2 U2 , U F R2 D2 B' U L U R U L U' L2 D' F2 D2 F2 R2 U' R2 B2 
L2 D R' D2 R2 U D2 B' D2 R2 B D' U2 L2 R2 U F R2 L2 B2 , U' B' D L' B2 L2 B2 U F B2 L' U' B2 D' F2 U R2 B2 R2 
F2 U2 R F B D2 R2 L' U2 R B2 F' U2 L B D2 F' L2 B2 D2 , R D R2 D F L' B' R' L F' R' D F2 R2 U' D2 F2 B2 R2 U L2 
F2 B2 R D2 L' B2 F L F' L D' F' D' B' F D' B R2 D' L2 , U' F2 R' D B D' R U L D R' U' F2 R2 U R2 U F2 U B2 
F2 R2 B F L D R2 B2 L R' B D F2 D R U D' F L R' , U B' D R L D' B' D' R B' R' F2 D2 R2 F2 D2 L2 D' R2 U' R2 
D2 B2 F D2 U B U' D' B D' B' F' D R D2 L2 U' R2 U D , R2 U2 R D F2 U2 D B R2 B D F2 R2 D2 F2 U R2 D B2 R2 
U' B2 D F B D R' L2 B D R2 B' U D' F U2 R2 L D2 F , U F2 R F R' L2 F U L' D B' U' F2 R2 B2 D2 F2 D R2 U D2 
U' F U2 B L2 F' R' D2 R' U2 B U F' U L2 B' L2 F2 B2 R , U B2 R F B2 R U' B' U' B' L' F2 R2 L2 D B2 D B2 R2 B2 U 
R' F2 L F R' F' L' R2 F2 D U R L' D2 L2 R2 F L B2 D' , U' L B U R' B' R U' R B' L B2 R2 B2 R2 U2 B2 D' L2 U2 D 
F2 U2 L2 F2 U2 F' B R B2 R B F' L2 D2 U' F L' B' U L' , U B L' F' D' L2 U2 L2 D2 L D F2 U R2 U R2 F2 L2 F2 D 
U' L B2 D' U2 L2 R' U2 F2 L D U2 B D' L2 R' F U' L' F2 , D2 F2 B' U' L2 F L F2 U2 D' L U' D L2 D' R2 F2 U2 F2 U' L2 
R2 D F2 R B R' L2 B2 D2 U F R2 L F2 D2 F2 L2 F2 U2 F2 , U R2 L' U2 F2 B D' L D2 L B' L2 U' D' R2 U' L2 D R2 L2 
B D L2 U D F2 U2 R2 U2 D2 L2 F2 L' F2 D R' B U2 R2 D' , R2 U' F' U R' B2 L F2 R' F' R F2 D' B2 D2 B2 L2 U F2 U' B2 
L2 B2 R2 L F' R2 F B' D2 R D U F2 U B2 L2 U' F2 U' D' , D2 B2 L D' R2 F' R2 L B2 R F' U' R2 D' B2 D' R2 B2 L2 
D2 L D R' D2 R2 U2 D L2 B' U2 B2 R F2 L' U' F2 U' R' B' , U' D' R U D F' B2 L' U2 F L B' D2 R2 D' L2 D' L2 B2 D' B2 R2 
D2 U2 B R' F2 U F2 U2 F L' U L2 D B2 R2 B2 D2 U L' U2 , U D' L' U2 F B2 L' B D' L' F' D L2 U' F2 R2 B2 D' R2 U' 
D2 U L D' U' L2 D' L2 F2 R2 B L R D2 L' U2 L2 B2 U2 B , R' F U2 L' U' B R' D R' B U D R2 B2 R2 D2 L2 U' D2 B2 
L' D2 L2 R2 F2 U2 D F R' B D2 F R2 D B' R2 B2 D2 F2 R , L' U2 D L2 B2 U2 F' R D2 F2 B' L2 U B2 L2 U' L2 D' B2 L2 D' 
B2 F2 R' B2 U2 F2 L2 U R2 F' R2 U' R2 B2 D' R' D2 B2 D F2 , U L2 F2 D' F2 D2 B2 L' U F L F2 D F2 U2 D' R2 L2 D F2 
L2 B2 F2 U2 F' L' F2 U2 F R2 L2 U2 L D B2 R B F R F2 , U2 F2 R F' L U R' B2 R' B2 R2 F2 R2 D2 B2 U' F2 L2 F2 
U D2 L2 R' U2 L' F2 D2 F' U2 L R2 F L R' B2 L2 F2 L D2 , B' R L B R' F R2 F2 R F R2 L2 U2 R2 B2 D2 F2 L2 U 
L2 B2 R2 F' R2 F' L2 D2 B2 U2 R' L2 F2 B2 R B D2 L2 R' D , B U2 B' D L F' B' U2 L' F' U' B2 R2 D L2 F2 D2 F2 D' R2 
L' U L' F2 B2 U D F2 B2 R D F' B' U F2 R' F' B' R2 F2 , F' B' D' F' B2 L' B R D' B L D2 B2 R2 F2 B2 U' L2 U2 F2 L2 
R' B2 D2 B2 L' D2 F' B' D U2 L2 U2 R2 B R2 U' R2 U D2 L2 , R F' D L2 B2 R' D L2 F' B R U2 R2 L2 U' B2 L2 B2 U2 B2 D 
U R2 F' R L' B2 U2 L' F2 D F' U2 R2 F2 L F2 B2 L' B' D' , U2 B L F2 B2 L' D L' B D2 R U F2 R2 F2 U B2 U D B2 R2 
L2 B2 L R2 F2 D2 L2 U2 L2 R2 U B2 L2 B' R2 L2 D L B' R , U' R U F' R' F' R' L2 U L2 B D L2 B2 R2 B2 U' F2 U2 R2 U2 
U' D2 R2 D' U' L2 U2 B2 U B' L2 D2 U L B2 F D2 R' F L2 , R2 F' R U' L' F' R2 F' L B U' L2 D R2 U' F2 U' L2 U2 B2 
R' D' L2 R' F2 D2 U' F' R' B2 L2 F2 B2 R' L U2 R2 F2 L D , L2 D' F2 L U' F U' R' L2 F' U' R2 U L2 B2 U2 L2 U2 D' F2 
R2 U2 F2 U' F' L2 R2 D2 B' D' F' U2 B2 F L2 R D2 U2 R2 D2 , D2 B U' R2 L' F' B2 L' D2 B R2 L2 D R2 D' L2 D' L2 D2 L2 
B' D' F' D2 U L D2 F2 D2 U2 R F2 R2 D2 F2 R2 U D L' F' , R2 F D R2 F' L' B R' F' R' L2 D' B2 D' F2 U2 F2 B2 L2 F2 
B R F2 B2 U R2 L2 B L2 D F2 R U2 D2 L2 U2 D R2 D2 B2 , L B2 R2 B' U2 L' D' F L' F' L U' F2 L2 U' L2 F2 D R2 L2 F2 
F2 U2 D' L2 R2 F B2 D L2 D' B2 L2 R D2 R D2 F2 D2 R2 F , D' R2 D2 R' F' R' U' L' U2 L' D' L2 D2 B2 D L2 U R2 F2 U 
L B F' L2 F2 L2 D L2 U2 L2 U' R2 U' L' U' R' U L2 B' D' , U2 R' F R' B' D' R L D' B2 R F2 D' B2 U' F2 D' L2 D F2 U' 
U' B L2 U2 F D2 F' B' D L B L2 B' D U' L' U' B L D2 , F2 D R B' D B' R2 D' F2 L' U R2 F2 D' L2 F2 B2 U2 R2 F2 
R2 L' B2 D L2 U2 L2 F2 L2 D2 L2 D L2 U R U2 D B F2 R2 , U2 L D' L F2 U' F2 D' F' U2 L U F2 L2 D' B2 U' F2 L2 U' F2 
D2 B2 D2 U2 B2 F D R2 D' R D2 B L2 U D' R B' D' R2 B , F2 U' B' L2 B2 R2 L2 U2 D B R' L2 U' B2 D' B2 R2 U B2 R2 U 
R2 F2 R' D L2 U' R2 B R B' R' U' D2 B2 D2 F' B2 R B2 F , D L U' R' B R U2 L' F2 D2 L' D2 R2 F2 D2 B2 U' F2 D R2 D' 
D' U' F2 L2 B' F' L U2 D2 B2 L B2 D2 L U B' F D' R2 B , U' R2 L F2 L' U' D2 B' L F' L U2 B2 D R2 B2 U' R2 F2 B2 
U R U B2 D' F2 U' R2 D U2 R D2 L2 U' B2 R2 D2 F2 L2 R2 , U D2 L' U' L2 D' R2 D2 B2 R D2 B2 U2 B2 R2 U F2 L2 F2 L2 
R B2 R2 B' D2 R2 B F2 D2 U' B2 U F2 R2 F' L2 F2 U D2 L' , U R U' F' D F B' U' R' L B R2 L2 U L2 D' B2 U B2 R2 
F2 B L2 U' B2 D2 B2 U2 R2 U2 F U F2 B R2 B2 R' D2 L2 F' , U B' R2 F' R2 U' B' R2 U D2 L F2 B2 U' L2 D' R2 B2 R2 D2 B2 
L2 D' F2 B2 U' D2 R U2 D' R U B' D2 B' L' R2 B2 U R2 L' , R F L U R' D2 L' B' L2 B' U L2 F2 U' D2 B2 U' L2 B2 R2 
R2 F' U2 B2 R L2 U2 F' D2 U' F2 R B2 U2 F2 U2 L U D2 F2 , F U' D' R2 B L' U' B U D' F U' R2 L2 U R2 U B2 R2 U2 F2 
F D B R2 B D' U' R' B2 D2 U B2 L2 U2 B2 U2 F' U2 F2 U2 , U D2 L D2 L2 D B2 U' R2 B' L' U' R2 B2 R2 D L2 U2 B2 D B2 
D2 B' D U' F2 D R' F2 B U2 B2 U2 B2 D U2 R2 B' R2 U2 L2 , U2 F2 D' L' U B' D' F U' D R B2 U B2 R2 D2 R2 U' F2 U2 D' 
B' F' U2 B2 F2 U' B R D2 L2 R2 F' L2 B U2 B' R U' D F2 , R F B' D F2 D2 F' D F' R' F' R2 L2 F2 D R2 U B2 D2 F2 L2 
R2 D2 U' L' B R' F2 U2 L2 U' D2 L B' F' R2 B' F2 R' U D2 , D' R2 L2 F' D' L' U' D' B' R F' D R2 U2 D F2 D' F2 L2 B2 U 
F L2 D' R B L D2 F2 L2 U R2 D' L F2 R2 F' B' U2 R2 L2 , D' R F2 D' B' U D2 R B R2 F U' D' B2 U D2 B2 L2 D' R2 F2 
R2 F2 D L' B2 R U2 L2 B F2 R' U2 L2 F' U' R2 F2 D F R , U F2 B' R2 U2 B' L F R B' L' U R2 U R2 B2 U' D' R2 B2 
L2 R2 F' D2 B2 L R' F2 L2 U' B2 U2 F D' B R' F2 U2 D2 L' , U F R' B' L2 U' R L U L2 F R' L2 F2 D B2 U' R2 L2 D R2 L2 
L2 F' D2 R2 D' L2 U2 L' B2 D' L R2 U2 R' L F2 D' U2 B' L , U B2 U L' F' D2 L' U F U2 R' U F2 D2 R2 F2 D' R2 L2 F2 R2 
L F U' F D2 F U2 L B2 F' U L2 U2 D' F2 R2 B2 D2 F2 R2 , D' L2 F2 D2 R2 F D2 R2 D L F2 D R2 U L2 U' B2 L2 D2 
F D2 L R' D2 U2 F2 D' L2 B F' U2 F2 R U F2 D2 B2 L' F' , L' F D' L B' R D' R2 U L F' D' F2 U2 D' L2 F2 B2 D2 R2 
